Country,Year,"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,People using at least basic drinking water services (% of population),Households with water 30 minutes or longer away round trip (%),Households with water less than 30 minutes away round trip (%),Households with water on the premises (%),People using safely managed drinking water services (% of population),"Population, total",Public private partnerships investment in water and sanitation (current US$),Investment in water and sanitation with private participation (current US$),Expected to give gifts to get a water connection (% of firms),Percent of firms expected to give gifts to get a water connection,Delay in obtaining a water connections (days),Number of water insufficiencies in a typical month,Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",worldbank IncomeGroup
Cabo Verde,2007,0.0,0.0,0.0,81.3872332545059,0.0,0.0,0.0,0.0,475060.0,0.0,0.0,0.0,0.0,0.0,0.0,631.499179051067,0.3,LMICs
Cabo Verde,2008,0.0,0.0,0.0,81.9240203284149,0.0,0.0,0.0,0.0,480842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cabo Verde,2009,0.0,0.0,0.0,82.4671826348776,0.0,0.0,0.0,0.0,486671.0,0.0,0.0,0.0,0.0,27.57,0.7,0.0,0.0,LMICs
Cabo Verde,2010,0.0,0.0,0.0,83.0150631785079,0.0,0.0,0.0,0.0,492654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cabo Verde,2011,0.0,0.0,0.0,83.5117616690368,0.0,0.0,0.0,0.0,498856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cabo Verde,2012,0.0,0.0,0.0,84.0128953984796,0.0,0.0,0.0,0.0,505235.0,0.0,0.0,0.0,0.0,0.0,0.0,593.783091036844,0.3,LMICs
Cabo Verde,2013,0.0,0.0,0.0,84.5182393501834,0.0,0.0,0.0,0.0,511748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cabo Verde,2014,0.0,0.0,8.96651,85.0277549249658,0.0,0.0,0.0,0.0,518269.0,0.0,0.0,0.0,0.0,0.0,0.0,578.849979450826,0.3,LMICs
Cabo Verde,2015,0.0,0.0,0.0,85.8788169478483,0.0,0.0,0.0,0.0,524743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cabo Verde,2016,0.0,0.0,0.0,86.4879869932388,0.0,0.0,0.0,0.0,531146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cabo Verde,2017,0.0,0.0,0.0,87.0832080132923,0.0,0.0,0.0,0.0,537497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cuba,2000,0.0,0.0,0.0,92.9927216576351,0.0,0.0,0.0,0.0,11126430.0,600000000.0,600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cuba,2001,0.0,0.0,0.0,93.1648221045888,0.0,0.0,0.0,0.0,11164667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cuba,2002,0.0,0.0,0.0,93.3336806950664,0.0,0.0,0.0,0.0,11199651.0,0.0,0.0,0.0,0.0,0.0,0.0,3403.6774895932,38.12,LMICs
Cuba,2003,0.0,0.0,0.0,93.4893652391302,0.0,0.0,0.0,0.0,11229183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cuba,2004,0.0,0.0,0.0,93.6331782237397,0.0,0.0,0.0,0.0,11250365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cuba,2005,0.0,0.0,0.0,93.7815961784433,0.0,0.0,0.0,0.0,11261582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cuba,2006,0.0,0.0,0.0,93.9288823512329,0.0,0.0,0.0,0.0,11261248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2000,0.0,0.0188,0.0,75.5611375758196,0.0,0.0,0.0,0.0,717584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2001,0.0,0.0,0.0,75.5539539825454,0.0,0.0,0.0,0.0,733015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2002,6.26666666666667,0.0,0.0,75.5472781299855,0.0,0.0,0.0,0.0,746942.0,0.0,0.0,0.0,0.0,0.0,0.0,401.637610416873,0.3,LMICs
Djibouti,2003,0.0,0.0,0.0,75.5411314025214,0.0,0.0,0.0,0.0,759641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2004,0.0,0.0,0.0,75.5354971020049,0.0,0.0,0.0,0.0,771603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2005,0.0,0.0,0.0,75.5300781413039,0.0,0.0,0.0,0.0,783254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2006,0.0,0.0,0.0,75.5254714181887,0.0,0.0,0.0,0.0,794563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2007,0.0,0.0,0.0,75.521386791762,0.0,0.0,0.0,0.0,805451.0,0.0,0.0,0.0,0.0,0.0,0.0,372.462136120012,0.3,LMICs
Djibouti,2008,0.0,0.0,0.0,75.5178217753626,0.0,0.0,0.0,0.0,816358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2009,0.0,0.0,0.0,75.5144469030631,0.0,0.0,0.0,0.0,827823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2010,0.0,0.0,0.0,75.5148657302947,0.0,0.0,0.0,0.0,840198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2011,0.0,0.0,0.0,75.5192512238929,0.0,0.0,0.0,0.0,853674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2012,0.0,0.0,0.0,75.5274241403451,0.0,0.0,0.0,0.0,868136.0,0.0,0.0,0.0,0.0,0.0,0.0,345.567975524572,0.3,LMICs
Djibouti,2013,0.0,0.0,0.0,75.53988504304,0.0,0.0,0.0,0.0,883293.0,0.0,0.0,0.0,15.4,0.0,2.1,0.0,0.0,LMICs
Djibouti,2014,0.0,0.0,7.899253,75.5561018677473,0.0,0.0,0.0,0.0,898696.0,0.0,0.0,0.0,0.0,0.0,0.0,333.816997071312,0.3,LMICs
Djibouti,2015,0.0,0.0,0.0,75.5772729607986,0.0,0.0,0.0,0.0,913993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2016,0.0,0.0,0.0,75.6025127502438,0.0,0.0,0.0,0.0,929112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Djibouti,2017,0.0,0.0,0.0,75.6323076781448,0.0,0.0,0.0,0.0,944097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2000,0.0,4.865,0.0,89.8232350770937,0.0,0.0,0.0,0.0,8471321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2001,0.0,0.0,0.0,90.2724538864177,0.0,0.0,0.0,0.0,8598601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2002,20.7021276595745,0.0,0.0,90.7129438650598,1.3,8.6,64.1,0.0,8724975.0,0.0,0.0,0.0,0.0,0.0,0.0,2693.41745964888,23.5,LMICs
Dominican Republic,2003,0.0,0.0,0.0,91.2108519987756,0.0,0.0,0.0,0.0,8850317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2004,0.0,0.0,0.0,91.7204081691444,0.0,0.0,0.0,0.0,8974444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2005,0.0,5.451,0.0,92.2112731991416,0.0,0.0,0.0,0.0,9097257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2006,0.0,0.0,0.0,92.6843903669949,0.0,0.0,0.0,0.0,9218686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Dominican Republic,2007,23.1957446808511,0.0,0.0,93.1397087335704,1.5,12.4,84.9,0.0,9338861.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.36682460527,23.5,LMICs
Algeria,2000,0.0,0.0,0.0,89.8372590662203,0.0,0.0,0.0,0.0,31042235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Algeria,2001,0.0,5.706,0.0,90.1145985908531,0.0,0.0,0.0,0.0,31451514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Algeria,2002,50.72,0.0,0.0,90.3871693067252,0.0,0.0,0.0,0.0,31855109.0,0.0,0.0,0.0,0.0,0.0,0.0,353.161560363834,11.25,LMICs
Algeria,2003,0.0,0.0,0.0,90.6548045915483,0.0,0.0,0.0,0.0,32264157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Algeria,2004,0.0,0.0,0.0,90.9175452252237,0.0,0.0,0.0,0.0,32692163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Algeria,2005,0.0,0.0,0.0,91.1752559487698,0.0,0.0,0.0,0.0,33149724.0,510000000.0,510000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Algeria,2006,0.0,0.0,0.0,91.4281899533328,0.0,0.0,0.0,0.0,33641002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Algeria,2007,0.0,0.0,0.0,91.6762174664479,0.0,0.0,0.0,0.0,34166972.0,230000000.0,230000000.0,7.5,0.0,84.63,0.0,329.265350175017,11.25,LMICs
Ecuador,2000,0.0,9.367,0.0,82.3679201893029,0.0,0.0,0.0,66.2277773043838,12681123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ecuador,2001,0.0,0.0,0.0,83.0849088539589,0.0,0.0,0.0,66.8520654781407,12914667.0,500000000.0,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ecuador,2002,2.11731464737794,0.0,0.0,83.8222964056218,0.0,0.0,0.0,67.4260872775396,13143465.0,0.0,0.0,0.0,0.0,0.0,0.0,33659.3128219994,442.4,LMICs
Ecuador,2003,0.0,0.0,0.0,84.5357384648421,0.0,0.0,0.0,67.966524398335,13369678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ecuador,2004,0.0,0.0,0.0,85.2494390319846,0.0,0.0,0.0,68.5069070050769,13596388.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ecuador,2005,0.0,9.916,0.0,85.9632071644351,0.0,0.0,0.0,69.0469655174243,13825847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ecuador,2006,0.0,0.0,0.0,86.6770460856032,0.0,0.0,0.0,69.5867032116594,14059384.0,0.0,0.0,0.0,9.6,0.0,0.5,0.0,0.0,LMICs
Ecuador,2007,2.24141048824593,0.0,0.0,87.3913163939433,0.0,0.0,0.0,70.1266564806711,14296557.0,0.0,0.0,0.0,0.0,0.0,0.0,30944.5134237565,442.4,LMICs
Ecuador,2008,0.0,0.0,0.0,88.105656147694,0.0,0.0,0.0,70.6662932135282,14535739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ecuador,2009,0.0,0.0,0.0,88.8200443201341,0.0,0.0,0.0,71.2055968705821,14774424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2000,0.0,57.03,0.0,97.8709460811812,0.9,9.7,89.1,0.0,68831561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2001,0.0,0.0,0.0,97.9445238131802,0.0,0.0,0.0,0.0,70152661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2002,3168.33333333333,0.0,0.0,98.0180226288276,0.0,0.0,0.0,0.0,71485043.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1800925684552,1.8,LMICs
"Egypt, Arab Rep.",2003,0.0,0.0,0.0,98.0914502573589,0.4,6.4,92.9,0.0,72826097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2004,0.0,0.0,0.0,98.1648014548049,0.0,0.0,0.0,0.0,74172073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2005,0.0,0.0,0.0,98.2380838518841,0.3,4.4,94.3,0.0,75523569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2006,0.0,0.0,0.0,98.3112895943588,0.0,0.0,0.0,0.0,76873663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2007,0.0,0.0,0.0,98.3836424503421,0.0,0.0,0.0,0.0,78232126.0,0.0,0.0,9.2,0.0,126.98,0.0,23.0084505181414,1.8,LMICs
"Egypt, Arab Rep.",2008,0.0,0.0,0.0,98.4555769822342,0.3,2.1,97.1,0.0,79636079.0,0.0,0.0,27.8,0.0,81.07,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2009,0.0,0.0,0.0,98.5276149120019,0.0,0.0,0.0,0.0,81134798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2010,0.0,73.8,0.0,98.5997219357227,0.0,0.0,0.0,0.0,82761235.0,475000000.0,475000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2011,0.0,0.0,0.0,98.6719299299545,0.0,0.0,0.0,0.0,84529250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2012,4100.0,0.0,0.0,98.7437715068946,0.0,0.0,0.0,0.0,86422240.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8279720590441,1.8,LMICs
"Egypt, Arab Rep.",2013,0.0,0.0,0.0,98.8157949673543,0.0,0.0,0.0,0.0,88404640.0,0.0,0.0,0.0,28.7,0.0,2.1,0.0,0.0,LMICs
"Egypt, Arab Rep.",2014,4100.0,0.0,159.851775,98.8879758353043,0.6,6.1,93.2,0.0,90424654.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9060756151746,1.8,LMICs
"Egypt, Arab Rep.",2015,0.0,0.0,0.0,98.9603270743409,0.0,0.0,0.0,0.0,92442547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Egypt, Arab Rep.",2016,0.0,0.0,0.0,99.0328567825418,0.0,0.0,0.0,0.0,94447072.0,0.0,0.0,0.0,25.6,0.0,0.4,0.0,0.0,LMICs
"Egypt, Arab Rep.",2017,0.0,0.0,0.0,99.1057304582077,0.0,0.0,0.0,0.0,96442593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2000,0.0,0.0817,0.0,94.6031107201732,0.0,0.0,0.0,0.0,811006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2001,0.0,0.0,0.0,94.6354350090054,0.0,0.0,0.0,0.0,813925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2002,0.286164623467601,0.0,0.0,94.6677596786134,0.0,0.0,0.0,0.0,815257.0,0.0,0.0,0.0,0.0,0.0,0.0,35019.631846154,28.55,LMICs
Fiji,2003,0.0,0.0,0.0,94.5918013240744,0.0,0.0,0.0,0.0,816076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2004,0.0,0.0,0.0,94.5164243902279,0.0,0.0,0.0,0.0,817860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2005,0.0,0.0849,0.0,94.4413763743788,0.0,0.0,0.0,0.0,821604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2006,0.0,0.0,0.0,94.3669091932943,0.0,0.0,0.0,0.0,827870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2010,0.0,0.0,0.0,94.1033286744996,0.0,0.0,0.0,0.0,859818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Fiji,2011,0.0,0.0,0.0,94.0420477537871,0.0,0.0,0.0,0.0,863449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2000,0.0,0.0,0.0,87.6687579003847,0.0,0.0,0.0,0.0,107402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2001,0.0,0.0,0.0,87.0619393081568,0.0,0.0,0.0,0.0,107173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2002,0.0,0.0,0.0,86.4551207159291,0.0,0.0,0.0,0.0,107030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2003,0.0,0.0,0.0,85.8483021237012,0.0,0.0,0.0,0.0,106901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2004,0.0,0.0,0.0,85.2414835314735,0.0,0.0,0.0,0.0,106625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2005,0.0,0.0,0.0,84.6346649392458,0.0,0.0,0.0,0.0,106129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2006,0.0,0.0,0.0,84.0278463470179,0.0,0.0,0.0,0.0,105371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2007,0.0,0.0,0.0,83.4210277547902,0.0,0.0,0.0,0.0,104444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2008,0.0,0.0,0.0,82.8142091625623,0.0,0.0,0.0,0.0,103543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2009,0.0,0.0,0.0,82.2073905703346,0.0,0.0,0.0,0.0,102975.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2010,0.0,0.0,0.0,81.6005719781067,0.0,0.0,0.0,0.0,102911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2011,0.0,0.0,0.0,80.993753385879,0.0,0.0,0.0,0.0,103450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2012,0.0,0.0,0.0,80.3869347936513,0.0,0.0,0.0,0.0,104506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2013,0.0,0.0,0.0,79.7801162014234,0.0,0.0,0.0,0.0,105926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2014,0.0,0.0,0.0,79.1732976091957,0.0,0.0,0.0,0.0,107446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2015,0.0,0.0,0.0,78.5664790169678,0.0,0.0,0.0,0.0,108895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2016,0.0,0.0,0.0,78.5664790169678,0.0,0.0,0.0,0.0,110215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Micronesia, Fed. Sts.",2017,0.0,0.0,0.0,78.5664790169678,0.0,0.0,0.0,0.0,111459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2003,0.0,0.0,0.0,93.7550104539909,0.0,0.0,0.0,75.2150808989303,3951736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2004,0.0,0.0,0.0,94.0464387573074,0.0,0.0,0.0,75.8322567927261,3927340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2005,0.0,1.813,0.0,94.3350411169258,0.0,0.0,0.0,76.4494879102516,3902469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2006,0.0,0.0,0.0,94.6209186331692,0.0,0.0,0.0,77.066809217134,3880347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2007,3.11887149492517,0.0,0.0,94.9040816147247,0.0,0.0,0.0,77.6841951047431,3860158.0,0.0,435000000.0,0.0,0.0,0.0,0.0,15058.96908883,58.13,LMICs
Georgia,2008,0.0,1.823,0.0,95.1844277693445,0.0,0.0,0.0,78.0832597304049,3848449.0,0.0,0.0,0.0,9.2,0.0,0.5,0.0,0.0,LMICs
Georgia,2009,0.0,0.0,0.0,95.4619793401794,0.0,0.0,0.0,78.3073478622933,3814419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2010,0.0,0.0,0.0,95.7368220484256,0.0,0.0,0.0,78.5291845307102,3786695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2011,0.0,0.0,0.0,96.0088782856911,0.0,0.0,0.0,78.7487186005442,3756441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2012,3.13607431618785,0.0,0.0,96.2782419661562,0.0,0.0,0.0,78.966014532009,3728874.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.1564048557,58.13,LMICs
Georgia,2013,0.0,0.0,0.0,96.544758806027,0.0,0.0,0.0,79.1809712472465,3717668.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,LMICs
Georgia,2014,0.0,0.0,4.573511,97.6414520547795,0.0,0.0,0.0,79.3936942651757,3719414.0,0.0,0.0,0.0,0.0,0.0,0.0,15628.8060431025,58.13,LMICs
Georgia,2016,0.0,0.0,0.0,98.1705496661917,0.0,0.0,0.0,79.8126568786138,3727505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Georgia,2017,0.0,0.0,0.0,98.3944393544552,0.0,0.0,0.0,79.9946791951721,3728004.0,25000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ghana,2010,0.0,0.0,0.0,74.3633812017494,0.0,0.0,0.0,25.3859904646268,24779619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ghana,2011,0.0,0.0,0.0,75.3718103482721,0.0,0.0,0.0,26.874774773133,25387710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ghana,2012,0.0,0.0,0.0,76.3817829569301,0.0,0.0,0.0,28.3931994314953,25996449.0,126000000.0,126000000.0,0.0,0.0,0.0,0.0,1165.54380177077,30.3,LMICs
Ghana,2013,0.0,0.0,0.0,77.3929942466572,0.0,0.0,0.0,29.9403155168585,26607642.0,0.0,0.0,0.0,18.8,0.0,2.7,0.0,0.0,LMICs
Ghana,2014,0.0,0.0,2.786305,78.4056161255758,8.5,56.6,34.5,31.5159400151335,27224472.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.96924326026,30.3,LMICs
Ghana,2015,0.0,0.0,0.0,79.4198192690518,0.0,0.0,0.0,33.1198924294347,27849205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ghana,2016,0.0,0.0,0.0,80.4357731312562,3.7,55.1,39.6,34.7519949384959,28481946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Ghana,2017,0.0,0.0,0.0,81.453389676073,0.0,0.0,0.0,36.4116127604727,29121471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Equatorial Guinea,2000,0.0,0.0174,0.0,51.098140154375,0.0,0.0,0.0,0.0,606181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2000,0.0,0.0,0.0,85.7537695716161,0.0,0.0,0.0,46.6356852953571,11589761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2001,0.0,0.0,0.0,86.2842111904515,0.0,0.0,0.0,47.1851762622393,11871565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2002,0.0,0.0,0.0,86.8106771552558,0.0,0.0,0.0,47.7373375177698,12147518.0,0.0,0.0,0.0,0.0,0.0,0.0,8989.4906926666,109.2,LMICs
Guatemala,2003,0.0,0.0,0.0,87.3294933564548,0.0,0.0,0.0,48.2880701107113,12415334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2004,0.0,0.0,0.0,87.8423192695296,0.0,0.0,0.0,48.8387302308724,12682108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2005,0.0,0.0,0.0,88.3513074246418,0.0,0.0,0.0,49.3916046355632,12948292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2006,0.0,3.324,0.0,88.8566154097173,0.0,0.0,0.0,49.9468764586111,13213330.0,0.0,0.0,0.0,21.5,0.0,1.2,0.0,0.0,LMICs
Guatemala,2007,3.04395604395604,0.0,0.0,89.3583810814338,0.0,0.0,0.0,50.5047396750603,13477017.0,0.0,0.0,0.0,0.0,0.0,0.0,8102.68325698484,109.2,LMICs
Guatemala,2008,0.0,0.0,0.0,89.8565989331715,0.0,0.0,0.0,51.0652185648782,13739299.0,6700000.0,6700000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2009,0.0,0.0,0.0,90.3509172946902,0.0,0.0,0.0,51.6278009006987,14000190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2010,0.0,0.0,0.0,90.8418202598347,0.0,0.0,0.0,52.1932171516166,14259687.0,0.0,0.0,0.0,20.8,0.0,0.9,0.0,0.0,LMICs
Guatemala,2011,0.0,0.0,0.0,91.3289718122951,0.0,0.0,0.0,52.7609482782986,14521515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2012,0.0,0.0,0.0,91.8125991348994,0.0,0.0,0.0,53.331378783424,14781942.0,0.0,0.0,0.0,0.0,0.0,0.0,7387.39199490838,109.2,LMICs
Guatemala,2013,0.0,0.0,0.0,92.2937504172315,0.0,0.0,0.0,53.9066222009583,15043981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2014,0.0,0.0,3.760442,92.7722556312498,0.0,0.0,0.0,54.4867911144437,15306316.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.30978427467,109.2,LMICs
Guatemala,2015,0.0,0.0,0.0,93.2481165045103,1.2,9.3,89.5,55.072388972465,15567419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guatemala,2016,0.0,0.0,0.0,93.7208920501672,0.0,0.0,0.0,55.6629525728379,15827690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
