Country,Year,"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,People using at least basic drinking water services (% of population),Households with water 30 minutes or longer away round trip (%),Households with water less than 30 minutes away round trip (%),Households with water on the premises (%),People using safely managed drinking water services (% of population),"Population, total",Public private partnerships investment in water and sanitation (current US$),Investment in water and sanitation with private participation (current US$),Expected to give gifts to get a water connection (% of firms),Percent of firms expected to give gifts to get a water connection,Delay in obtaining a water connections (days),Number of water insufficiencies in a typical month,Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",worldbank IncomeGroup
Slovenia,2010,0.0,0.0,0.0,99.5574935700248,0.0,0.0,0.0,90.1013418171192,2048583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Slovenia,2011,0.0,0.0,0.0,99.5515050931907,0.0,0.0,0.0,91.3903632070193,2052843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Slovenia,2012,4.97107659346545,0.9281,0.0,99.5454648706317,0.0,0.0,0.0,92.6791806873644,2057159.0,0.0,0.0,0.0,0.0,0.0,0.0,9075.62322601219,18.67,HICs
Slovenia,2013,0.0,1.156,0.0,99.5393643174423,0.0,0.0,0.0,93.9677841352706,2059953.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,HICs
Slovenia,2014,6.19175147295126,0.0,6.127563,99.5332089055783,0.0,0.0,0.0,95.2561764341703,2061980.0,0.0,0.0,0.0,0.0,0.0,0.0,9054.40401943763,18.67,HICs
Slovenia,2015,0.0,0.0,0.0,99.5337810717161,0.0,0.0,0.0,96.5509346235079,2063531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Slovenia,2016,0.0,0.0,0.0,99.5343825760525,0.0,0.0,0.0,97.8457365327488,2065042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Slovenia,2017,0.0,0.0,0.0,99.5350255053679,0.0,0.0,0.0,98.0529725389672,2066388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2000,0.0,0.0,0.0,100.000001374412,0.0,0.0,0.0,99.9400013735873,8872109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2001,0.0,0.0,0.0,99.9999986280832,0.0,0.0,0.0,99.9399986289064,8895960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2002,1.56491228070175,2.676,0.0,100.0,0.0,0.0,0.0,99.94,8924958.0,0.0,0.0,0.0,0.0,0.0,0.0,19159.7540290946,171.0,HICs
Sweden,2003,0.0,0.0,0.0,100.000001363698,0.0,0.0,0.0,99.9400013628792,8958229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2004,0.0,0.0,0.0,99.9999986422509,0.0,0.0,0.0,99.9399986430656,8993531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2005,0.0,0.0,0.0,99.9999972989179,0.0,0.0,0.0,99.9399973005386,9029572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2006,0.0,0.0,0.0,100.000001341983,0.0,0.0,0.0,99.9400013411778,9080505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2007,1.53801169590643,2.63,0.0,100.0,0.0,0.0,0.0,99.94,9148092.0,0.0,0.0,0.0,0.0,0.0,0.0,18692.4224198882,171.0,HICs
Sweden,2008,0.0,0.0,0.0,99.9999986784479,0.0,0.0,0.0,99.9399986792408,9219637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2009,0.0,0.0,0.0,99.9999986893154,0.0,0.0,0.0,99.9399986901018,9298515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2010,0.0,2.689,0.0,100.00000129998,0.0,0.0,0.0,99.9400012992001,9378126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2011,0.0,0.0,0.0,99.9999974208386,0.0,0.0,0.0,99.9399974223861,9449213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2012,1.57251461988304,0.0,0.0,99.9999974411173,0.0,0.0,0.0,99.9399974426526,9519374.0,0.0,0.0,0.0,0.0,0.0,0.0,17963.3660784837,171.0,HICs
Sweden,2013,0.0,0.0,0.0,99.9999961913518,0.0,0.0,0.0,99.939996193637,9600379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2014,1.57251461988304,0.0,2.876045,99.99999622049,0.0,0.0,0.0,99.9399962227577,9696110.0,0.0,0.0,0.0,1.0,0.0,0.0,17635.9385361759,171.0,HICs
Sweden,2015,0.0,0.0,0.0,100.000002500527,0.0,0.0,0.0,99.940002499027,9799186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2016,0.0,0.0,0.0,99.9999962774109,0.0,0.0,0.0,99.9399962796445,9923085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sweden,2017,0.0,0.0,0.0,100.000002463404,0.0,0.0,0.0,99.9400024619261,10057698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2000,0.0,0.0,0.0,97.8423424575765,0.0,0.0,0.0,0.0,30519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2001,0.0,0.0,0.0,97.6294022341604,0.0,0.0,0.0,0.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2002,0.0,0.0,0.0,97.4164620107444,0.0,0.0,0.0,0.0,30777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2003,0.0,0.0,0.0,97.2035217873283,0.0,0.0,0.0,0.0,31472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2004,0.0,0.0,0.0,96.9905815639123,0.0,0.0,0.0,0.0,32488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2005,0.0,0.0,0.0,96.7776413404962,0.0,0.0,0.0,0.0,33011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2006,0.0,0.0,0.0,96.5647011170802,0.0,0.0,0.0,0.0,33441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2007,0.0,0.0,0.0,96.3517608936642,0.0,0.0,0.0,0.0,33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2008,0.0,0.0,0.0,96.1388206702481,0.0,0.0,0.0,0.0,33964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2009,0.0,0.0,0.0,95.925880446832,0.0,0.0,0.0,0.0,34238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2010,0.0,0.0,0.0,95.712940223416,0.0,0.0,0.0,0.0,34056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2011,0.0,0.0,0.0,95.4999999999999,0.0,0.0,0.0,0.0,33435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2012,0.0,0.0,0.0,95.2870597765839,0.0,0.0,0.0,0.0,34640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2013,0.0,0.0,0.0,95.0741195531679,0.0,0.0,0.0,0.0,36607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2014,0.0,0.0,0.0,95.0741195531679,0.0,0.0,0.0,0.0,37685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2015,0.0,0.0,0.0,95.0741195531679,0.0,0.0,0.0,0.0,38825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2016,0.0,0.0,0.0,95.0741195531679,0.0,0.0,0.0,0.0,39969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Sint Maarten (Dutch part),2017,0.0,0.0,0.0,95.0741195531679,0.0,0.0,0.0,0.0,40574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Seychelles,2014,0.0,0.0,0.0,96.2490125588016,0.0,0.0,0.0,0.0,91359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Seychelles,2015,0.0,0.0,0.0,96.2490125588016,0.0,0.0,0.0,0.0,93419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Seychelles,2016,0.0,0.0,0.0,96.2490125588016,0.0,0.0,0.0,0.0,94677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Seychelles,2017,0.0,0.0,0.0,96.2490125588016,0.0,0.0,0.0,0.0,95843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2000,0.0,0.0,0.0,86.4909090909091,0.0,0.0,0.0,0.0,20164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2001,0.0,0.0,0.0,87.05,0.0,0.0,0.0,0.0,21573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2002,0.0,0.0,0.0,87.6090909090908,0.0,0.0,0.0,0.0,23232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2003,0.0,0.0,0.0,88.1681818181817,0.0,0.0,0.0,0.0,25011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2004,0.0,0.0,0.0,88.7272727272727,0.0,0.0,0.0,0.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2005,0.0,0.0,0.0,89.2863636363636,0.0,0.0,0.0,0.0,28180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2006,0.0,0.0,0.0,89.8454545454545,0.0,0.0,0.0,0.0,29391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2007,0.0,0.0,0.0,90.4045454545453,0.0,0.0,0.0,0.0,30385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2008,0.0,0.0,0.0,90.9636363636364,0.0,0.0,0.0,0.0,31202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2009,0.0,0.0,0.0,91.5227272727273,0.0,0.0,0.0,0.0,31934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2010,0.0,0.0,0.0,92.0818181818181,0.0,0.0,0.0,0.0,32660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2011,0.0,0.0,0.0,92.640909090909,0.0,0.0,0.0,0.0,33377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2012,0.0,0.0,0.0,93.2,0.0,0.0,0.0,0.0,34066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2013,0.0,0.0,0.0,93.7590909090909,0.0,0.0,0.0,0.0,34731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2014,0.0,0.0,0.0,94.3181818181818,0.0,0.0,0.0,0.0,35369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2015,0.0,0.0,0.0,94.3181818181818,0.0,0.0,0.0,0.0,35981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2016,0.0,0.0,0.0,94.3181818181818,0.0,0.0,0.0,0.0,36559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Turks and Caicos Islands,2017,0.0,0.0,0.0,94.3181818181818,0.0,0.0,0.0,0.0,37115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2006,0.0,0.0,0.0,94.5238075459553,0.0,0.0,0.0,0.0,1302561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2007,8.046875,0.0,0.0,94.9722865401454,0.0,0.0,0.0,0.0,1308451.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.7679049502,3.84,HICs
Trinidad and Tobago,2008,0.0,0.0,0.0,95.4205224416616,0.0,0.0,0.0,0.0,1314443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2009,0.0,0.0,0.0,95.8685152505042,0.0,0.0,0.0,0.0,1320930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2010,0.0,0.0,0.0,96.3162649666731,0.0,0.0,0.0,0.0,1328147.0,0.0,0.0,0.0,5.3,0.0,0.3,0.0,0.0,HICs
Trinidad and Tobago,2011,0.0,0.3362,0.0,96.7637715901681,0.0,0.0,0.0,0.0,1336178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2012,8.75520833333333,0.0,0.0,97.2110351209895,0.0,0.0,0.0,0.0,1344817.0,0.0,0.0,0.0,0.0,0.0,0.0,2855.40709256352,3.84,HICs
Trinidad and Tobago,2013,0.0,0.0,0.0,98.1849620593945,0.0,0.0,0.0,0.0,1353700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2014,8.75520833333333,0.0,12.332322,98.1849620593945,0.0,0.0,0.0,0.0,1362342.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.67548677204,3.84,HICs
Trinidad and Tobago,2015,0.0,0.0,0.0,98.1849620593945,0.0,0.0,0.0,0.0,1370328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2016,0.0,0.0,0.0,98.1849620593945,0.0,0.0,0.0,0.0,1377564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Trinidad and Tobago,2017,0.0,0.0,0.0,98.1849620593945,0.0,0.0,0.0,0.0,1384072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Uruguay,2012,0.0,0.0,0.0,98.7252151493326,0.0,0.0,0.0,0.0,3378974.0,0.0,0.0,0.0,0.0,0.0,0.0,27286.3893004208,92.2,HICs
Uruguay,2013,0.0,0.0,0.0,98.8800673112694,0.0,0.0,0.0,0.0,3389439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Uruguay,2014,0.0,0.0,3.522683,99.031216399115,0.0,0.0,0.0,0.0,3400434.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.1860127266,92.2,HICs
Uruguay,2015,0.0,0.0,0.0,99.1787759807784,0.0,0.0,0.0,0.0,3412009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Uruguay,2016,0.0,0.0,0.0,99.3228917552236,0.0,0.0,0.0,0.0,3424132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Uruguay,2017,0.0,0.0,0.0,99.4023635004942,0.0,0.0,0.0,0.0,3436646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2000,0.0,473.5,0.0,0.0,0.0,0.0,0.0,0.0,282162411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284968955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2002,16.8026969481902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287625193.0,0.0,0.0,0.0,0.0,0.0,0.0,9797.47278257368,2818.0,HICs
United States,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290107933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292805298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2005,0.0,478.6,0.0,99.2095856995511,0.0,0.0,0.0,98.9423321117692,295516599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2006,0.0,0.0,0.0,99.2143698518206,0.0,0.0,0.0,98.947103376354,298379912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2007,16.9836763662172,0.0,0.0,99.2191311977684,0.0,0.0,0.0,98.9518518960534,301231207.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.94043948773,2818.0,HICs
United States,2008,0.0,0.0,0.0,99.2238608831708,0.0,0.0,0.0,98.9565688404955,304093966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2009,0.0,0.0,0.0,99.2285623675617,0.0,0.0,0.0,98.9612576598948,306771529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2010,0.0,418.7,0.0,99.2332041673278,0.0,0.0,0.0,98.9658869554494,309321666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2011,0.0,0.0,0.0,99.2380175688897,0.0,0.0,0.0,98.970687390534,311556874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2012,14.8580553584102,0.0,0.0,99.2429150870344,0.0,0.0,0.0,98.9755717156059,313830990.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.35541674836,2818.0,HICs
United States,2013,0.0,0.0,0.0,99.2479549641362,0.0,0.0,0.0,98.9805980161442,315993715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2014,14.8580553584102,0.0,22.609486,99.253101759601,0.0,0.0,0.0,98.9857309470258,318301008.0,0.0,0.0,0.0,0.0,0.0,0.0,8853.25502959136,2818.0,HICs
United States,2015,0.0,0.0,0.0,99.2583628830591,0.0,0.0,0.0,98.9909778979207,320635163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2016,0.0,0.0,0.0,99.2637093636678,0.0,0.0,0.0,98.9963099760288,322941311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United States,2017,0.0,0.0,0.0,99.2691920708955,0.0,0.0,0.0,99.0017779137847,324985539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Venezuela, RB",2014,0.0,0.0,2.579149,95.8876779826589,0.0,0.0,0.0,0.0,30045134.0,0.0,0.0,0.0,0.0,0.0,0.0,26793.0241216431,805.0,HICs
British Virgin Islands,2000,0.0,0.0,0.0,95.3027397260275,0.0,0.0,0.0,0.0,20311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2001,0.0,0.0,0.0,95.6828767123288,0.0,0.0,0.0,0.0,20675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2002,0.0,0.0,0.0,96.0630136986302,0.0,0.0,0.0,0.0,21129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2003,0.0,0.0,0.0,96.4431506849317,0.0,0.0,0.0,0.0,21672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2004,0.0,0.0,0.0,96.8232876712329,0.0,0.0,0.0,0.0,22334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2005,0.0,0.0,0.0,97.2034246575344,0.0,0.0,0.0,0.0,23107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2006,0.0,0.0,0.0,97.5835616438358,0.0,0.0,0.0,0.0,24023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2007,0.0,0.0,0.0,97.9636986301371,0.0,0.0,0.0,0.0,25047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2008,0.0,0.0,0.0,98.3438356164385,0.0,0.0,0.0,0.0,26097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2009,0.0,0.0,0.0,98.7239726027399,0.0,0.0,0.0,0.0,27039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2010,0.0,0.0,0.0,99.1041095890412,0.0,0.0,0.0,0.0,27794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2011,0.0,0.0,0.0,99.4842465753426,0.0,0.0,0.0,0.0,28319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2012,0.0,0.0,0.0,99.8643835616439,0.0,0.0,0.0,0.0,28650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2013,0.0,0.0,0.0,99.8643835616439,0.0,0.0,0.0,0.0,28847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2014,0.0,0.0,0.0,99.8643835616439,0.0,0.0,0.0,0.0,28989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2015,0.0,0.0,0.0,99.8643835616439,0.0,0.0,0.0,0.0,29152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2016,0.0,0.0,0.0,99.8643835616439,0.0,0.0,0.0,0.0,29355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
British Virgin Islands,2017,0.0,0.0,0.0,99.8643835616439,0.0,0.0,0.0,0.0,29577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2000,0.0,0.0,0.0,98.7183543814679,0.0,0.0,0.0,0.0,108642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2001,0.0,0.0,0.0,98.7183489436179,0.0,0.0,0.0,0.0,108549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2002,0.0,0.0,0.0,98.718343505768,0.0,0.0,0.0,0.0,108510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2003,0.0,0.0,0.0,98.718338067918,0.0,0.0,0.0,0.0,108506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2004,0.0,0.0,0.0,98.7183326300681,0.0,0.0,0.0,0.0,108467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2005,0.0,0.0,0.0,98.7183271922181,0.0,0.0,0.0,0.0,108454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2006,0.0,0.0,0.0,98.7183217543681,0.0,0.0,0.0,0.0,108371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2007,0.0,0.0,0.0,98.7183163165182,0.0,0.0,0.0,0.0,108339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2008,0.0,0.0,0.0,98.7183108786682,0.0,0.0,0.0,0.0,108399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2009,0.0,0.0,0.0,98.7183054408183,0.0,0.0,0.0,0.0,108405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2010,0.0,0.0,0.0,98.7183000029683,0.0,0.0,0.0,0.0,108358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2011,0.0,0.0,0.0,98.7182945651184,0.0,0.0,0.0,0.0,108292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2012,0.0,0.0,0.0,98.7182891272684,0.0,0.0,0.0,0.0,108191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2013,0.0,0.0,0.0,98.7182836894184,0.0,0.0,0.0,0.0,108044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2014,0.0,0.0,0.0,98.7182782515685,0.0,0.0,0.0,0.0,107884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2015,0.0,0.0,0.0,98.7182728137185,0.0,0.0,0.0,0.0,107710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2016,0.0,0.0,0.0,98.7182673758686,0.0,0.0,0.0,0.0,107510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Virgin Islands (U.S.),2017,0.0,0.0,0.0,98.7182673758686,0.0,0.0,0.0,0.0,107268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
